,order_details_id,order_id,order_date,order_time,item_id
9979,9980,4369,3/15/23,3:05:40 PM,113
9980,9981,4369,3/15/23,3:05:40 PM,131
9981,9982,4370,3/15/23,3:29:07 PM,110
9982,9983,4371,3/15/23,3:42:34 PM,107
9983,9984,4371,3/15/23,3:42:34 PM,124
9984,9985,4371,3/15/23,3:42:34 PM,126
9985,9986,4372,3/15/23,3:45:56 PM,107
9986,9987,4372,3/15/23,3:45:56 PM,129
9987,9988,4372,3/15/23,3:45:56 PM,113
9988,9989,4372,3/15/23,3:45:56 PM,105
9989,9990,4373,3/15/23,3:47:01 PM,107
9990,9991,4374,3/15/23,3:48:11 PM,101
9991,9992,4375,3/15/23,4:00:44 PM,107
9992,9993,4375,3/15/23,4:00:44 PM,122
9993,9994,4375,3/15/23,4:00:44 PM,130
9994,9995,4376,3/15/23,4:03:18 PM,118
9995,9996,4376,3/15/23,4:03:18 PM,120
9996,9997,4377,3/15/23,4:07:56 PM,125
9997,9998,4377,3/15/23,4:07:56 PM,120
9998,9999,4377,3/15/23,4:07:56 PM,123
9999,10000,4378,3/15/23,4:12:31 PM,121
10000,10001,4378,3/15/23,4:12:31 PM,106
10001,10002,4379,3/15/23,4:12:56 PM,129
10002,10003,4379,3/15/23,4:12:56 PM,111
10003,10004,4379,3/15/23,4:12:56 PM,113
10004,10005,4380,3/15/23,4:14:57 PM,112
10005,10006,4380,3/15/23,4:14:57 PM,131
10006,10007,4380,3/15/23,4:14:57 PM,106
10007,10008,4381,3/15/23,4:31:44 PM,110
10008,10009,4381,3/15/23,4:31:44 PM,112
10009,10010,4381,3/15/23,4:31:44 PM,120
10010,10011,4381,3/15/23,4:31:44 PM,122
10011,10012,4382,3/15/23,4:33:38 PM,103
10012,10013,4382,3/15/23,4:33:38 PM,106
10013,10014,4383,3/15/23,4:38:07 PM,115
10014,10015,4383,3/15/23,4:38:07 PM,116
10015,10016,4383,3/15/23,4:38:07 PM,114
10016,10017,4384,3/15/23,4:57:07 PM,101
10017,10018,4384,3/15/23,4:57:07 PM,121
10018,10019,4385,3/15/23,5:13:38 PM,103
10019,10020,4385,3/15/23,5:13:38 PM,108
10020,10021,4385,3/15/23,5:13:38 PM,122
10021,10022,4385,3/15/23,5:13:38 PM,122
10022,10023,4386,3/15/23,5:30:07 PM,108
10023,10024,4386,3/15/23,5:30:07 PM,111
10024,10025,4386,3/15/23,5:30:07 PM,119
10025,10026,4387,3/15/23,6:01:50 PM,129
10026,10027,4387,3/15/23,6:01:50 PM,123
10027,10028,4388,3/15/23,6:18:55 PM,122
10028,10029,4389,3/15/23,6:28:12 PM,108
10029,10030,4389,3/15/23,6:28:12 PM,114
10030,10031,4390,3/15/23,6:28:49 PM,101
10031,10032,4390,3/15/23,6:28:49 PM,106
10032,10033,4391,3/15/23,6:35:20 PM,102
10033,10034,4391,3/15/23,6:35:20 PM,126
10034,10035,4391,3/15/23,6:35:20 PM,112
10035,10036,4391,3/15/23,6:35:20 PM,106
10036,10037,4392,3/15/23,6:44:40 PM,110
10037,10038,4392,3/15/23,6:44:40 PM,132
10038,10039,4393,3/15/23,6:48:37 PM,109
10039,10040,4393,3/15/23,6:48:37 PM,131
10040,10041,4394,3/15/23,6:56:08 PM,108
10041,10042,4394,3/15/23,6:56:08 PM,111
10042,10043,4395,3/15/23,7:02:12 PM,110
10043,10044,4395,3/15/23,7:02:12 PM,130
10044,10045,4395,3/15/23,7:02:12 PM,131
10045,10046,4396,3/15/23,7:37:36 PM,101
10046,10047,4396,3/15/23,7:37:36 PM,112
10047,10048,4396,3/15/23,7:37:36 PM,119
10048,10049,4397,3/15/23,7:49:03 PM,101
10049,10050,4397,3/15/23,7:49:03 PM,101
10050,10051,4397,3/15/23,7:49:03 PM,109
10051,10052,4398,3/15/23,7:55:56 PM,106
10052,10053,4399,3/15/23,8:19:34 PM,107
10053,10054,4400,3/15/23,8:49:02 PM,110
10054,10055,4400,3/15/23,8:49:02 PM,105
10055,10056,4400,3/15/23,8:49:02 PM,132
10056,10057,4401,3/15/23,9:03:16 PM,125
10057,10058,4401,3/15/23,9:03:16 PM,106
10058,10059,4401,3/15/23,9:03:16 PM,106
10059,10060,4402,3/15/23,9:26:48 PM,109
10060,10061,4403,3/15/23,10:17:47 PM,108
10061,10062,4403,3/15/23,10:17:47 PM,109
10062,10063,4404,3/16/23,11:18:16 AM,111
10063,10064,4404,3/16/23,11:18:16 AM,122
10064,10065,4405,3/16/23,11:55:19 AM,107
10065,10066,4405,3/16/23,11:55:19 AM,110
10066,10067,4406,3/16/23,12:04:29 PM,118
10067,10068,4406,3/16/23,12:04:29 PM,119
10068,10069,4406,3/16/23,12:04:29 PM,120
10069,10070,4407,3/16/23,12:10:54 PM,132
10070,10071,4408,3/16/23,12:11:56 PM,130
10071,10072,4409,3/16/23,12:14:11 PM,118
10073,10074,4411,3/16/23,12:16:56 PM,113
10074,10075,4412,3/16/23,12:18:01 PM,125
10075,10076,4412,3/16/23,12:18:01 PM,112
10076,10077,4413,3/16/23,12:23:40 PM,108
10077,10078,4414,3/16/23,12:24:49 PM,108
10078,10079,4415,3/16/23,12:26:22 PM,102
10079,10080,4416,3/16/23,12:33:50 PM,124
10080,10081,4416,3/16/23,12:33:50 PM,125
10081,10082,4416,3/16/23,12:33:50 PM,118
10082,10083,4416,3/16/23,12:33:50 PM,131
10083,10084,4416,3/16/23,12:33:50 PM,114
10084,10085,4416,3/16/23,12:33:50 PM,132
10085,10086,4417,3/16/23,12:34:38 PM,112
10086,10087,4418,3/16/23,12:48:27 PM,125
10087,10088,4419,3/16/23,1:09:10 PM,104
10088,10089,4420,3/16/23,1:12:50 PM,107
10089,10090,4420,3/16/23,1:12:50 PM,105
10090,10091,4421,3/16/23,1:13:23 PM,108
10091,10092,4422,3/16/23,1:14:57 PM,101
10092,10093,4422,3/16/23,1:14:57 PM,125
10093,10094,4422,3/16/23,1:14:57 PM,109
10094,10095,4422,3/16/23,1:14:57 PM,111
10095,10096,4422,3/16/23,1:14:57 PM,111
10096,10097,4422,3/16/23,1:14:57 PM,112
10097,10098,4422,3/16/23,1:14:57 PM,119
10098,10099,4422,3/16/23,1:14:57 PM,131
10099,10100,4422,3/16/23,1:14:57 PM,106
10100,10101,4422,3/16/23,1:14:57 PM,106
10101,10102,4422,3/16/23,1:14:57 PM,114
10102,10103,4423,3/16/23,1:25:45 PM,103
10103,10104,4423,3/16/23,1:25:45 PM,104
10104,10105,4423,3/16/23,1:25:45 PM,109
10105,10106,4423,3/16/23,1:25:45 PM,109
10106,10107,4423,3/16/23,1:25:45 PM,118
10107,10108,4423,3/16/23,1:25:45 PM,131
10108,10109,4423,3/16/23,1:25:45 PM,131
10109,10110,4424,3/16/23,1:34:37 PM,124
10110,10111,4425,3/16/23,1:39:34 PM,107
10111,10112,4425,3/16/23,1:39:34 PM,110
10112,10113,4425,3/16/23,1:39:34 PM,117
10113,10114,4425,3/16/23,1:39:34 PM,121
10114,10115,4426,3/16/23,1:45:41 PM,118
10115,10116,4426,3/16/23,1:45:41 PM,122
10116,10117,4427,3/16/23,1:51:45 PM,126
10117,10118,4428,3/16/23,2:00:48 PM,111
10118,10119,4428,3/16/23,2:00:48 PM,112
10119,10120,4428,3/16/23,2:00:48 PM,119
10120,10121,4429,3/16/23,2:07:00 PM,102
10121,10122,4430,3/16/23,2:47:48 PM,122
10122,10123,4431,3/16/23,2:55:57 PM,110
10123,10124,4432,3/16/23,3:00:56 PM,107
10124,10125,4432,3/16/23,3:00:56 PM,110
10125,10126,4432,3/16/23,3:00:56 PM,105
10126,10127,4433,3/16/23,3:36:28 PM,122
10127,10128,4434,3/16/23,4:01:07 PM,132
10128,10129,4435,3/16/23,4:02:07 PM,128
10129,10130,4436,3/16/23,4:08:15 PM,117
10130,10131,4436,3/16/23,4:08:15 PM,127
10131,10132,4437,3/16/23,4:16:14 PM,128
10132,10133,4438,3/16/23,4:30:22 PM,101
10133,10134,4438,3/16/23,4:30:22 PM,107
10134,10135,4438,3/16/23,4:30:22 PM,125
10135,10136,4439,3/16/23,4:47:29 PM,102
10136,10137,4439,3/16/23,4:47:29 PM,117
10137,10138,4439,3/16/23,4:47:29 PM,131
10138,10139,4440,3/16/23,4:47:41 PM,101
10139,10140,4440,3/16/23,4:47:41 PM,119
10140,10141,4441,3/16/23,4:57:19 PM,107
10141,10142,4441,3/16/23,4:57:19 PM,103
10142,10143,4441,3/16/23,4:57:19 PM,125
10143,10144,4441,3/16/23,4:57:19 PM,109
10144,10145,4442,3/16/23,5:04:37 PM,102
10145,10146,4442,3/16/23,5:04:37 PM,125
10146,10147,4443,3/16/23,5:27:27 PM,120
10147,10148,4444,3/16/23,5:28:55 PM,108
10148,10149,4444,3/16/23,5:28:55 PM,117
10149,10150,4444,3/16/23,5:28:55 PM,113
10150,10151,4444,3/16/23,5:28:55 PM,130
10151,10152,4445,3/16/23,5:33:20 PM,124
10152,10153,4445,3/16/23,5:33:20 PM,120
10153,10154,4445,3/16/23,5:33:20 PM,132
10154,10155,4446,3/16/23,5:35:10 PM,126
10155,10156,4447,3/16/23,5:46:16 PM,101
10156,10157,4447,3/16/23,5:46:16 PM,112
10157,10158,4447,3/16/23,5:46:16 PM,113
10158,10159,4447,3/16/23,5:46:16 PM,132
10159,10160,4448,3/16/23,5:47:46 PM,131
10160,10161,4449,3/16/23,5:49:16 PM,125
10161,10162,4449,3/16/23,5:49:16 PM,109
10162,10163,4450,3/16/23,6:16:34 PM,122
10163,10164,4451,3/16/23,6:21:03 PM,126
10164,10165,4451,3/16/23,6:21:03 PM,106
10165,10166,4452,3/16/23,6:25:34 PM,114
10166,10167,4453,3/16/23,6:28:00 PM,122
10167,10168,4454,3/16/23,6:29:04 PM,102
10168,10169,4454,3/16/23,6:29:04 PM,123
10169,10170,4455,3/16/23,6:30:50 PM,101
10170,10171,4455,3/16/23,6:30:50 PM,112
10172,10173,4456,3/16/23,6:33:20 PM,131
10173,10174,4456,3/16/23,6:33:20 PM,131
10174,10175,4457,3/16/23,6:41:34 PM,111
10175,10176,4457,3/16/23,6:41:34 PM,113
10176,10177,4457,3/16/23,6:41:34 PM,118
10177,10178,4457,3/16/23,6:41:34 PM,106
10178,10179,4458,3/16/23,7:02:27 PM,124
10179,10180,4458,3/16/23,7:02:27 PM,110
10180,10181,4458,3/16/23,7:02:27 PM,106
10181,10182,4459,3/16/23,7:07:02 PM,122
10182,10183,4460,3/16/23,7:08:35 PM,107
10183,10184,4460,3/16/23,7:08:35 PM,116
10184,10185,4460,3/16/23,7:08:35 PM,125
10185,10186,4460,3/16/23,7:08:35 PM,129
10186,10187,4461,3/16/23,7:12:14 PM,120
10187,10188,4462,3/16/23,7:17:34 PM,114
10188,10189,4463,3/16/23,7:27:52 PM,107
10189,10190,4463,3/16/23,7:27:52 PM,105
10190,10191,4464,3/16/23,7:28:38 PM,103
10191,10192,4464,3/16/23,7:28:38 PM,105
10192,10193,4465,3/16/23,7:47:28 PM,127
10193,10194,4466,3/16/23,7:51:03 PM,102
10194,10195,4466,3/16/23,7:51:03 PM,117
10195,10196,4467,3/16/23,8:29:39 PM,110
10196,10197,4467,3/16/23,8:29:39 PM,111
10197,10198,4467,3/16/23,8:29:39 PM,123
10198,10199,4468,3/16/23,9:13:23 PM,132
10199,10200,4469,3/16/23,10:47:49 PM,104
10200,10201,4469,3/16/23,10:47:49 PM,122
10201,10202,4469,3/16/23,10:47:49 PM,132
10202,10203,4470,3/17/23,11:40:42 AM,113
10203,10204,4470,3/17/23,11:40:42 AM,120
10204,10205,4470,3/17/23,11:40:42 AM,131
10205,10206,4471,3/17/23,11:43:47 AM,107
10206,10207,4471,3/17/23,11:43:47 AM,110
10207,10208,4471,3/17/23,11:43:47 AM,131
10208,10209,4471,3/17/23,11:43:47 AM,106
10209,10210,4472,3/17/23,11:58:27 AM,110
10210,10211,4473,3/17/23,12:18:19 PM,117
10211,10212,4474,3/17/23,12:33:23 PM,101
10212,10213,4474,3/17/23,12:33:23 PM,117
10213,10214,4475,3/17/23,12:56:00 PM,121
10214,10215,4476,3/17/23,12:59:34 PM,118
10215,10216,4477,3/17/23,1:03:10 PM,101
10216,10217,4477,3/17/23,1:03:10 PM,107
10217,10218,4477,3/17/23,1:03:10 PM,105
10218,10219,4477,3/17/23,1:03:10 PM,122
10219,10220,4478,3/17/23,1:13:09 PM,116
10220,10221,4478,3/17/23,1:13:09 PM,126
10221,10222,4478,3/17/23,1:13:09 PM,131
10222,10223,4478,3/17/23,1:13:09 PM,114
10223,10224,4479,3/17/23,1:33:20 PM,107
10224,10225,4479,3/17/23,1:33:20 PM,103
10225,10226,4479,3/17/23,1:33:20 PM,125
10226,10227,4479,3/17/23,1:33:20 PM,126
10227,10228,4479,3/17/23,1:33:20 PM,129
10228,10229,4479,3/17/23,1:33:20 PM,111
10229,10230,4479,3/17/23,1:33:20 PM,121
10230,10231,4479,3/17/23,1:33:20 PM,105
10231,10232,4479,3/17/23,1:33:20 PM,131
10232,10233,4479,3/17/23,1:33:20 PM,106
10233,10234,4480,3/17/23,1:41:29 PM,101
10234,10235,4481,3/17/23,1:46:18 PM,108
10235,10236,4482,3/17/23,1:57:38 PM,102
10236,10237,4482,3/17/23,1:57:38 PM,108
10237,10238,4482,3/17/23,1:57:38 PM,125
10238,10239,4482,3/17/23,1:57:38 PM,109
10239,10240,4482,3/17/23,1:57:38 PM,117
10240,10241,4482,3/17/23,1:57:38 PM,117
10241,10242,4482,3/17/23,1:57:38 PM,129
10242,10243,4482,3/17/23,1:57:38 PM,111
10243,10244,4482,3/17/23,1:57:38 PM,118
10244,10245,4482,3/17/23,1:57:38 PM,120
10245,10246,4482,3/17/23,1:57:38 PM,120
10246,10247,4482,3/17/23,1:57:38 PM,105
10248,10249,4482,3/17/23,1:57:38 PM,132
10249,10250,4483,3/17/23,2:14:26 PM,108
10250,10251,4484,3/17/23,2:22:39 PM,101
10251,10252,4484,3/17/23,2:22:39 PM,123
10252,10253,4485,3/17/23,2:30:10 PM,117
10253,10254,4485,3/17/23,2:30:10 PM,128
10254,10255,4486,3/17/23,2:32:42 PM,103
10255,10256,4487,3/17/23,2:41:19 PM,116
10256,10257,4487,3/17/23,2:41:19 PM,102
10257,10258,4487,3/17/23,2:41:19 PM,105
10258,10259,4487,3/17/23,2:41:19 PM,131
10259,10260,4488,3/17/23,2:57:23 PM,108
10260,10261,4488,3/17/23,2:57:23 PM,125
10261,10262,4488,3/17/23,2:57:23 PM,109
10262,10263,4488,3/17/23,2:57:23 PM,110
10263,10264,4489,3/17/23,3:26:41 PM,120
10264,10265,4489,3/17/23,3:26:41 PM,106
10265,10266,4490,3/17/23,3:35:21 PM,111
10266,10267,4491,3/17/23,3:38:00 PM,102
10267,10268,4491,3/17/23,3:38:00 PM,117
10268,10269,4492,3/17/23,3:48:20 PM,101
10269,10270,4492,3/17/23,3:48:20 PM,121
10270,10271,4493,3/17/23,4:05:41 PM,121
10271,10272,4493,3/17/23,4:05:41 PM,131
10272,10273,4494,3/17/23,4:07:40 PM,122
10273,10274,4494,3/17/23,4:07:40 PM,132
10274,10275,4495,3/17/23,4:09:57 PM,109
10275,10276,4495,3/17/23,4:09:57 PM,122
10276,10277,4496,3/17/23,4:15:33 PM,101
10277,10278,4496,3/17/23,4:15:33 PM,109
10278,10279,4496,3/17/23,4:15:33 PM,117
10279,10280,4496,3/17/23,4:15:33 PM,118
10280,10281,4497,3/17/23,4:17:25 PM,120
10281,10282,4498,3/17/23,4:22:45 PM,104
10283,10284,4499,3/17/23,4:33:13 PM,127
10284,10285,4499,3/17/23,4:33:13 PM,120
10285,10286,4500,3/17/23,4:45:03 PM,101
10286,10287,4500,3/17/23,4:45:03 PM,106
10287,10288,4501,3/17/23,4:48:42 PM,104
10288,10289,4501,3/17/23,4:48:42 PM,125
10289,10290,4501,3/17/23,4:48:42 PM,109
10290,10291,4502,3/17/23,4:50:12 PM,128
10291,10292,4502,3/17/23,4:50:12 PM,112
10292,10293,4503,3/17/23,5:03:36 PM,127
10293,10294,4503,3/17/23,5:03:36 PM,113
10294,10295,4504,3/17/23,5:04:25 PM,124
10295,10296,4504,3/17/23,5:04:25 PM,106
10296,10297,4505,3/17/23,5:17:44 PM,101
10297,10298,4505,3/17/23,5:17:44 PM,125
10298,10299,4505,3/17/23,5:17:44 PM,109
10299,10300,4506,3/17/23,5:18:34 PM,108
10300,10301,4506,3/17/23,5:18:34 PM,109
10301,10302,4506,3/17/23,5:18:34 PM,119
10302,10303,4507,3/17/23,5:25:02 PM,101
10303,10304,4507,3/17/23,5:25:02 PM,130
10304,10305,4507,3/17/23,5:25:02 PM,132
10305,10306,4508,3/17/23,5:27:45 PM,129
10306,10307,4508,3/17/23,5:27:45 PM,130
10307,10308,4509,3/17/23,5:29:30 PM,113
10308,10309,4510,3/17/23,5:54:33 PM,124
10309,10310,4510,3/17/23,5:54:33 PM,125
10310,10311,4510,3/17/23,5:54:33 PM,127
10311,10312,4510,3/17/23,5:54:33 PM,118
10312,10313,4511,3/17/23,5:57:13 PM,108
10313,10314,4511,3/17/23,5:57:13 PM,117
10314,10315,4511,3/17/23,5:57:13 PM,105
10315,10316,4512,3/17/23,6:05:39 PM,130
10316,10317,4512,3/17/23,6:05:39 PM,130
10317,10318,4513,3/17/23,6:20:51 PM,102
10318,10319,4513,3/17/23,6:20:51 PM,125
10319,10320,4513,3/17/23,6:20:51 PM,109
10320,10321,4513,3/17/23,6:20:51 PM,118
10321,10322,4514,3/17/23,6:29:17 PM,107
10322,10323,4514,3/17/23,6:29:17 PM,119
10323,10324,4515,3/17/23,6:35:13 PM,120
10324,10325,4515,3/17/23,6:35:13 PM,105
10325,10326,4516,3/17/23,6:59:02 PM,109
10326,10327,4517,3/17/23,7:00:53 PM,101
10327,10328,4518,3/17/23,7:06:28 PM,103
10328,10329,4518,3/17/23,7:06:28 PM,123
10329,10330,4519,3/17/23,7:13:55 PM,119
10330,10331,4520,3/17/23,7:18:13 PM,104
10331,10332,4520,3/17/23,7:18:13 PM,112
10332,10333,4520,3/17/23,7:18:13 PM,105
10333,10334,4521,3/17/23,7:18:43 PM,112
10334,10335,4521,3/17/23,7:18:43 PM,131
10335,10336,4521,3/17/23,7:18:43 PM,132
10336,10337,4522,3/17/23,7:21:11 PM,107
10337,10338,4523,3/17/23,7:27:52 PM,108
10338,10339,4524,3/17/23,7:34:54 PM,118
10339,10340,4524,3/17/23,7:34:54 PM,119
10340,10341,4525,3/17/23,7:35:19 PM,107
10341,10342,4525,3/17/23,7:35:19 PM,126
10342,10343,4525,3/17/23,7:35:19 PM,113
10343,10344,4525,3/17/23,7:35:19 PM,131
10344,10345,4526,3/17/23,7:37:48 PM,128
10345,10346,4526,3/17/23,7:37:48 PM,119
10346,10347,4527,3/17/23,7:49:58 PM,107
10347,10348,4527,3/17/23,7:49:58 PM,117
10348,10349,4527,3/17/23,7:49:58 PM,113
10349,10350,4527,3/17/23,7:49:58 PM,123
10350,10351,4528,3/17/23,7:50:37 PM,125
10351,10352,4528,3/17/23,7:50:37 PM,113
10352,10353,4529,3/17/23,7:53:48 PM,101
10354,10355,4530,3/17/23,7:58:25 PM,109
10355,10356,4531,3/17/23,8:12:16 PM,101
10356,10357,4531,3/17/23,8:12:16 PM,113
10357,10358,4532,3/17/23,8:24:54 PM,102
10358,10359,4532,3/17/23,8:24:54 PM,120
10359,10360,4532,3/17/23,8:24:54 PM,122
10360,10361,4533,3/17/23,8:25:53 PM,124
10361,10362,4533,3/17/23,8:25:53 PM,129
10362,10363,4533,3/17/23,8:25:53 PM,106
10363,10364,4533,3/17/23,8:25:53 PM,114
10364,10365,4534,3/17/23,8:45:20 PM,110
10365,10366,4534,3/17/23,8:45:20 PM,120
10366,10367,4534,3/17/23,8:45:20 PM,131
10367,10368,4535,3/17/23,8:49:48 PM,125
10368,10369,4536,3/17/23,9:06:40 PM,125
10369,10370,4537,3/17/23,9:09:17 PM,118
10370,10371,4537,3/17/23,9:09:17 PM,123
10371,10372,4538,3/17/23,9:31:30 PM,101
10372,10373,4538,3/17/23,9:31:30 PM,107
10373,10374,4538,3/17/23,9:31:30 PM,122
10374,10375,4539,3/17/23,9:34:31 PM,117
10375,10376,4539,3/17/23,9:34:31 PM,112
10376,10377,4540,3/17/23,9:58:59 PM,129
10377,10378,4540,3/17/23,9:58:59 PM,119
10378,10379,4541,3/18/23,11:34:26 AM,102
10380,10381,4542,3/18/23,11:37:55 AM,131
10381,10382,4543,3/18/23,12:06:46 PM,115
10382,10383,4543,3/18/23,12:06:46 PM,127
10383,10384,4544,3/18/23,12:08:52 PM,127
10384,10385,4544,3/18/23,12:08:52 PM,112
10385,10386,4544,3/18/23,12:08:52 PM,118
10386,10387,4545,3/18/23,12:09:38 PM,107
10387,10388,4546,3/18/23,12:12:52 PM,104
10388,10389,4546,3/18/23,12:12:52 PM,118
10389,10390,4547,3/18/23,12:12:58 PM,114
10390,10391,4548,3/18/23,12:29:44 PM,108
10391,10392,4548,3/18/23,12:29:44 PM,113
10392,10393,4548,3/18/23,12:29:44 PM,122
10393,10394,4548,3/18/23,12:29:44 PM,132
10394,10395,4549,3/18/23,12:31:00 PM,118
10395,10396,4550,3/18/23,12:45:18 PM,101
10396,10397,4550,3/18/23,12:45:18 PM,106
10397,10398,4551,3/18/23,12:48:02 PM,101
10398,10399,4552,3/18/23,12:50:24 PM,127
10399,10400,4552,3/18/23,12:50:24 PM,105
10400,10401,4553,3/18/23,12:50:30 PM,104
10401,10402,4554,3/18/23,12:53:36 PM,112
10402,10403,4555,3/18/23,1:07:53 PM,109
10403,10404,4555,3/18/23,1:07:53 PM,109
10404,10405,4555,3/18/23,1:07:53 PM,127
10405,10406,4555,3/18/23,1:07:53 PM,118
10406,10407,4555,3/18/23,1:07:53 PM,105
10407,10408,4555,3/18/23,1:07:53 PM,122
10408,10409,4555,3/18/23,1:07:53 PM,122
10409,10410,4555,3/18/23,1:07:53 PM,106
10410,10411,4556,3/18/23,1:09:57 PM,127
10411,10412,4556,3/18/23,1:09:57 PM,105
10412,10413,4557,3/18/23,1:24:33 PM,108
10414,10415,4559,3/18/23,1:26:03 PM,102
10415,10416,4560,3/18/23,1:33:58 PM,108
10416,10417,4560,3/18/23,1:33:58 PM,129
10417,10418,4560,3/18/23,1:33:58 PM,122
10418,10419,4561,3/18/23,1:37:16 PM,101
10419,10420,4562,3/18/23,1:45:29 PM,111
10420,10421,4562,3/18/23,1:45:29 PM,119
10421,10422,4563,3/18/23,2:03:10 PM,109
10422,10423,4563,3/18/23,2:03:10 PM,128
10423,10424,4563,3/18/23,2:03:10 PM,132
10424,10425,4564,3/18/23,2:15:58 PM,111
10425,10426,4565,3/18/23,2:22:15 PM,116
10426,10427,4565,3/18/23,2:22:15 PM,132
10427,10428,4566,3/18/23,2:59:13 PM,116
10428,10429,4566,3/18/23,2:59:13 PM,108
10429,10430,4566,3/18/23,2:59:13 PM,123
10430,10431,4567,3/18/23,3:44:50 PM,107
10431,10432,4567,3/18/23,3:44:50 PM,113
10432,10433,4568,3/18/23,4:19:49 PM,101
10433,10434,4568,3/18/23,4:19:49 PM,106
10434,10435,4569,3/18/23,4:27:52 PM,101
10435,10436,4569,3/18/23,4:27:52 PM,125
10436,10437,4570,3/18/23,5:02:20 PM,119
10437,10438,4571,3/18/23,5:13:04 PM,109
10438,10439,4572,3/18/23,5:23:10 PM,101
10439,10440,4572,3/18/23,5:23:10 PM,119
10440,10441,4573,3/18/23,5:24:44 PM,102
10441,10442,4573,3/18/23,5:24:44 PM,124
10442,10443,4573,3/18/23,5:24:44 PM,106
10443,10444,4574,3/18/23,5:27:06 PM,123
10444,10445,4575,3/18/23,5:27:18 PM,109
10445,10446,4575,3/18/23,5:27:18 PM,132
10446,10447,4576,3/18/23,5:30:49 PM,102
10447,10448,4576,3/18/23,5:30:49 PM,126
10448,10449,4576,3/18/23,5:30:49 PM,122
10449,10450,4576,3/18/23,5:30:49 PM,106
10450,10451,4577,3/18/23,5:51:20 PM,106
10451,10452,4578,3/18/23,5:59:02 PM,101
10452,10453,4578,3/18/23,5:59:02 PM,109
10453,10454,4579,3/18/23,6:04:32 PM,104
10454,10455,4579,3/18/23,6:04:32 PM,122
10455,10456,4580,3/18/23,6:11:13 PM,109
10456,10457,4580,3/18/23,6:11:13 PM,109
10457,10458,4580,3/18/23,6:11:13 PM,128
10458,10459,4581,3/18/23,6:15:20 PM,105
10459,10460,4582,3/18/23,6:27:57 PM,115
10460,10461,4582,3/18/23,6:27:57 PM,108
10461,10462,4582,3/18/23,6:27:57 PM,120
10462,10463,4583,3/18/23,6:37:23 PM,107
10463,10464,4583,3/18/23,6:37:23 PM,128
10464,10465,4584,3/18/23,6:55:30 PM,118
10465,10466,4584,3/18/23,6:55:30 PM,131
10466,10467,4585,3/18/23,7:00:56 PM,126
10467,10468,4586,3/18/23,7:01:59 PM,131
10468,10469,4587,3/18/23,7:30:25 PM,126
10469,10470,4587,3/18/23,7:30:25 PM,114
10470,10471,4588,3/18/23,7:43:01 PM,107
10471,10472,4589,3/18/23,7:57:35 PM,107
10472,10473,4589,3/18/23,7:57:35 PM,109
10473,10474,4589,3/18/23,7:57:35 PM,130
10474,10475,4589,3/18/23,7:57:35 PM,123
10475,10476,4590,3/18/23,8:03:05 PM,101
10476,10477,4590,3/18/23,8:03:05 PM,122
10477,10478,4591,3/18/23,8:04:42 PM,108
10478,10479,4591,3/18/23,8:04:42 PM,117
10479,10480,4591,3/18/23,8:04:42 PM,112
10480,10481,4591,3/18/23,8:04:42 PM,121
10481,10482,4592,3/18/23,8:05:46 PM,114
10482,10483,4593,3/18/23,8:08:10 PM,132
10483,10484,4594,3/18/23,8:19:08 PM,122
10484,10485,4595,3/18/23,8:41:38 PM,111
10485,10486,4596,3/18/23,8:42:12 PM,125
10486,10487,4596,3/18/23,8:42:12 PM,113
10487,10488,4597,3/18/23,8:45:48 PM,115
10488,10489,4597,3/18/23,8:45:48 PM,109
10489,10490,4597,3/18/23,8:45:48 PM,106
10490,10491,4598,3/18/23,9:05:40 PM,120
10491,10492,4599,3/18/23,9:13:49 PM,120
10492,10493,4600,3/18/23,9:35:26 PM,110
10493,10494,4601,3/18/23,10:27:51 PM,124
10494,10495,4602,3/18/23,10:28:11 PM,101
10495,10496,4602,3/18/23,10:28:11 PM,108
10496,10497,4602,3/18/23,10:28:11 PM,109
10497,10498,4603,3/19/23,11:24:09 AM,101
10498,10499,4603,3/19/23,11:24:09 AM,103
10499,10500,4603,3/19/23,11:24:09 AM,121
10500,10501,4603,3/19/23,11:24:09 AM,106
10501,10502,4603,3/19/23,11:24:09 AM,114
10502,10503,4604,3/19/23,11:27:07 AM,115
10503,10504,4604,3/19/23,11:27:07 AM,127
10504,10505,4605,3/19/23,11:31:04 AM,118
10505,10506,4606,3/19/23,11:40:23 AM,123
10506,10507,4607,3/19/23,11:40:57 AM,117
10507,10508,4607,3/19/23,11:40:57 AM,111
10508,10509,4608,3/19/23,11:45:56 AM,103
10509,10510,4608,3/19/23,11:45:56 AM,108
10510,10511,4608,3/19/23,11:45:56 AM,117
10511,10512,4608,3/19/23,11:45:56 AM,127
10512,10513,4609,3/19/23,12:02:16 PM,118
10513,10514,4610,3/19/23,12:20:14 PM,113
10514,10515,4611,3/19/23,12:26:04 PM,102
10515,10516,4611,3/19/23,12:26:04 PM,104
10516,10517,4611,3/19/23,12:26:04 PM,108
10517,10518,4611,3/19/23,12:26:04 PM,108
10518,10519,4611,3/19/23,12:26:04 PM,129
10519,10520,4611,3/19/23,12:26:04 PM,113
10520,10521,4611,3/19/23,12:26:04 PM,121
10521,10522,4611,3/19/23,12:26:04 PM,121
10522,10523,4611,3/19/23,12:26:04 PM,122
